fecha_analisis,fixture_id,partido,competicion,mercado,lado,odds,modelo_prob,implied_prob,edge,ev_pct,metodo,categoria,alcance,resultado
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 10.5,Over/Si,,0.8182,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 10.5,Under/No,,0.1818,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 11.5,Over/Si,,0.7817,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 11.5,Under/No,,0.2183,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 12.5,Over/Si,,0.7113,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 12.5,Under/No,,0.2887,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 13.5,Over/Si,,0.6164,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 13.5,Under/No,,0.3836,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 14.5,Over/Si,,0.5294,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 14.5,Under/No,,0.4706,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 15.5,Over/Si,2.00,0.4871,0.4634,0.0237,-0.0259,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 15.5,Under/No,1.73,0.5129,0.5366,-0.0237,-0.1142,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 16.5,Over/Si,,0.4706,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Real Betis O/U 16.5,Under/No,,0.5294,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 3.5,Over/Si,,0.9682,,,,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 3.5,Under/No,26.00,0.0318,0.0385,-0.0067,-0.1737,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 4.5,Over/Si,1.02,0.8919,0.9431,-0.0512,-0.0858,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 4.5,Under/No,17.00,0.1098,0.0569,0.0529,0.8659,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 5.5,Over/Si,1.06,0.8750,0.9040,-0.0290,-0.0707,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 5.5,Under/No,10.00,0.1250,0.0960,0.0290,0.2500,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 6.5,Over/Si,1.14,0.7521,0.8281,-0.0760,-0.1411,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 6.5,Under/No,5.50,0.2479,0.1719,0.0760,0.3636,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 7.5,Over/Si,1.28,0.7143,0.7315,-0.0172,-0.0821,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 7.5,Under/No,3.50,0.2857,0.2685,0.0172,0.0000,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 8.5,Over/Si,1.50,0.6386,0.6250,0.0136,-0.0422,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 8.5,Under/No,2.50,0.3690,0.3750,-0.0060,-0.0774,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 9.5,Over/Si,1.83,0.5000,0.5000,0.0000,-0.0850,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 9.5,Under/No,1.83,0.5000,0.5000,0.0000,-0.0850,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 10.5,Over/Si,,0.4937,,,,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 10.5,Under/No,1.53,0.5000,0.6523,-0.1523,-0.2335,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 11.5,Over/Si,3.40,0.3333,0.2766,0.0567,0.1333,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 11.5,Under/No,1.30,0.6667,0.7234,-0.0567,-0.1333,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 12.5,Over/Si,4.50,0.2479,0.2079,0.0400,0.1157,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 12.5,Under/No,1.18,0.7521,0.7921,-0.0400,-0.1118,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 13.5,Over/Si,7.00,0.1633,0.1358,0.0275,0.1429,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 13.5,Under/No,1.10,0.8367,0.8642,-0.0275,-0.0796,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 14.5,Over/Si,10.00,0.1579,0.0960,0.0619,0.5789,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners tot. O/U 14.5,Under/No,1.06,0.8421,0.9040,-0.0619,-0.1057,v3.2-cal,Corners,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 0.5,Over/Si,,0.9583,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 0.5,Under/No,,0.0421,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 1.5,Over/Si,,0.8824,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 1.5,Under/No,,0.1176,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 2.5,Over/Si,,0.8220,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 2.5,Under/No,,0.1759,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 3.5,Over/Si,,0.6949,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 3.5,Under/No,,0.3051,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 4.5,Over/Si,1.73,0.5370,0.5362,0.0008,-0.0709,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 4.5,Under/No,2.00,0.4630,0.4638,-0.0008,-0.0741,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 5.5,Over/Si,,0.4630,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 5.5,Under/No,,0.5370,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 6.5,Over/Si,,0.3051,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 6.5,Under/No,,0.6949,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 7.5,Over/Si,,0.2143,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 7.5,Under/No,,0.7917,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 8.5,Over/Si,,0.1628,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 8.5,Under/No,,0.8372,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 9.5,Over/Si,,0.1176,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 9.5,Under/No,,0.8824,,,,v3.2-cal,Corners,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 0.5,Over/Si,,0.9863,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 0.5,Under/No,,0.0141,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 1.5,Over/Si,,0.9333,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 1.5,Under/No,,0.0667,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 2.5,Over/Si,,0.8312,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 2.5,Under/No,,0.1688,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 3.5,Over/Si,,0.6842,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 3.5,Under/No,,0.3158,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 4.5,Over/Si,1.91,0.5000,0.4852,0.0148,-0.0450,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 4.5,Under/No,1.80,0.5000,0.5148,-0.0148,-0.1000,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 5.5,Over/Si,,0.3077,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 5.5,Under/No,,0.6923,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 6.5,Over/Si,,0.2857,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 6.5,Under/No,,0.7143,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 7.5,Over/Si,,0.1688,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 7.5,Under/No,,0.8312,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 8.5,Over/Si,,0.0667,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 8.5,Under/No,,0.9333,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 9.5,Over/Si,,0.0385,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 9.5,Under/No,,0.9615,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 10.5,Over/Si,,0.0380,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Real Betis O/U 10.5,Under/No,,0.9620,,,,v3.2-cal,Corners,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 3.5,Over/Si,,0.8923,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 3.5,Under/No,,0.1087,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 4.5,Over/Si,,0.8919,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 4.5,Under/No,,0.1087,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 5.5,Over/Si,,0.8284,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 5.5,Under/No,,0.1716,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 6.5,Over/Si,,0.7207,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 6.5,Under/No,,0.2793,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 7.5,Over/Si,,0.6364,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 7.5,Under/No,,0.3659,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 8.5,Over/Si,,0.5000,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 8.5,Under/No,,0.5000,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 9.5,Over/Si,1.91,0.5000,0.4853,0.0147,-0.0455,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 9.5,Under/No,1.80,0.5000,0.5147,-0.0147,-0.1000,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 10.5,Over/Si,,0.3846,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 10.5,Under/No,,0.6122,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 11.5,Over/Si,,0.2793,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco tot. O/U 11.5,Under/No,,0.7207,,,,v3.2-cal,Arco,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Girona O/U 1.5,Over/Si,,0.8916,,,,v3.2-cal,Arco,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Girona O/U 1.5,Under/No,,0.1098,,,,v3.2-cal,Arco,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Girona O/U 2.5,Over/Si,,0.6476,,,,v3.2-cal,Arco,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Girona O/U 2.5,Under/No,,0.3524,,,,v3.2-cal,Arco,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Girona O/U 3.5,Over/Si,,0.5000,,,,v3.2-cal,Arco,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Girona O/U 3.5,Under/No,,0.5000,,,,v3.2-cal,Arco,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Girona O/U 4.5,Over/Si,2.00,0.4000,0.4634,-0.0634,-0.2000,v3.2-cal,Arco,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Girona O/U 4.5,Under/No,1.73,0.6000,0.5366,0.0634,0.0362,v3.2-cal,Arco,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Girona O/U 5.5,Over/Si,,0.2062,,,,v3.2-cal,Arco,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Girona O/U 5.5,Under/No,,0.7938,,,,v3.2-cal,Arco,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Girona O/U 6.5,Over/Si,,0.1098,,,,v3.2-cal,Arco,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Girona O/U 6.5,Under/No,,0.8916,,,,v3.2-cal,Arco,Local,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Real Betis O/U 1.5,Over/Si,,0.8676,,,,v3.2-cal,Arco,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Real Betis O/U 1.5,Under/No,,0.1324,,,,v3.2-cal,Arco,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Real Betis O/U 2.5,Over/Si,,0.7500,,,,v3.2-cal,Arco,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Real Betis O/U 2.5,Under/No,,0.2500,,,,v3.2-cal,Arco,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Real Betis O/U 3.5,Over/Si,,0.6422,,,,v3.2-cal,Arco,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Real Betis O/U 3.5,Under/No,,0.3578,,,,v3.2-cal,Arco,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Real Betis O/U 4.5,Over/Si,1.73,0.5000,0.5366,-0.0366,-0.1365,v3.2-cal,Arco,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Real Betis O/U 4.5,Under/No,2.00,0.5000,0.4634,0.0366,0.0000,v3.2-cal,Arco,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Real Betis O/U 5.5,Over/Si,,0.5000,,,,v3.2-cal,Arco,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Real Betis O/U 5.5,Under/No,,0.5000,,,,v3.2-cal,Arco,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Real Betis O/U 6.5,Over/Si,,0.3578,,,,v3.2-cal,Arco,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Real Betis O/U 6.5,Under/No,,0.6422,,,,v3.2-cal,Arco,Visitante,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tarjetas tot. O/U 2.5,Over/Si,,0.7941,,,,v3.2-cal,Tarjetas,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tarjetas tot. O/U 2.5,Under/No,,0.2059,,,,v3.2-cal,Tarjetas,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tarjetas tot. O/U 3.5,Over/Si,,0.5814,,,,v3.2-cal,Tarjetas,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tarjetas tot. O/U 3.5,Under/No,,0.4130,,,,v3.2-cal,Tarjetas,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tarjetas tot. O/U 4.5,Over/Si,,0.4259,,,,v3.2-cal,Tarjetas,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tarjetas tot. O/U 4.5,Under/No,,0.5789,,,,v3.2-cal,Tarjetas,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tarjetas tot. O/U 5.5,Over/Si,,0.3333,,,,v3.2-cal,Tarjetas,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tarjetas tot. O/U 5.5,Under/No,,0.6667,,,,v3.2-cal,Tarjetas,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tarjetas tot. O/U 6.5,Over/Si,,0.2059,,,,v3.2-cal,Tarjetas,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tarjetas tot. O/U 6.5,Under/No,,0.7941,,,,v3.2-cal,Tarjetas,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tarjetas tot. O/U 7.5,Over/Si,,0.1389,,,,v3.2-cal,Tarjetas,Total,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Tarjetas tot. O/U 7.5,Under/No,,0.8611,,,,v3.2-cal,Tarjetas,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",1X2 -> Brighton gana,,2.45,0.3080,0.3823,-0.0744,-0.2455,v3.2-cal,1X2,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",1X2 -> Empate,,3.60,0.2292,0.2602,-0.0310,-0.1748,v3.2-cal,1X2,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",1X2 -> Chelsea gana,,2.62,0.4628,0.3575,0.1053,0.2126,v3.2-cal,1X2,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",DC -> Brighton o Empate (1X),,1.44,0.5372,0.3261,0.2110,-0.2265,v3.2-cal,Doble Oportunidad,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",DC -> Brighton o Chelsea (12),,1.28,0.7708,0.3669,0.4039,-0.0134,v3.2-cal,Doble Oportunidad,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",DC -> Empate o Chelsea (X2),,1.53,0.6920,0.3070,0.3851,0.0588,v3.2-cal,Doble Oportunidad,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",BTTS,Over/Si,1.57,0.6386,0.5890,0.0496,0.0025,v3.2-cal,BTTS,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",BTTS,Under/No,2.25,0.3614,0.4110,-0.0496,-0.1868,v3.2-cal,BTTS,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 0.5,Over/Si,1.03,0.9390,0.9357,0.0033,-0.0328,v3.2-cal,Goles,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 0.5,Under/No,15.00,0.0610,0.0643,-0.0033,-0.0854,v3.2-cal,Goles,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 1.5,Over/Si,1.20,0.8571,0.7895,0.0677,0.0286,v3.2-cal,Goles,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 1.5,Under/No,4.50,0.1429,0.2105,-0.0677,-0.3571,v3.2-cal,Goles,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 2.5,Over/Si,1.67,0.6087,0.5685,0.0402,0.0165,v3.2-cal,Goles,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 2.5,Under/No,2.20,0.3913,0.4315,-0.0402,-0.1391,v3.2-cal,Goles,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 3.5,Over/Si,2.62,0.5000,0.3641,0.1359,0.3100,v3.2-cal,Goles,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 3.5,Under/No,1.50,0.5000,0.6359,-0.1359,-0.2500,v3.2-cal,Goles,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 4.5,Over/Si,5.00,0.2366,0.1896,0.0469,0.1828,v3.2-cal,Goles,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 4.5,Under/No,1.17,0.7634,0.8104,-0.0469,-0.1068,v3.2-cal,Goles,Total,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles Brighton O/U 0.5,Over/Si,1.22,0.7794,0.7663,0.0131,-0.0491,v3.2-cal,Goles,Local,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles Brighton O/U 0.5,Under/No,4.00,0.2206,0.2337,-0.0131,-0.1176,v3.2-cal,Goles,Local,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles Brighton O/U 1.5,Over/Si,2.00,0.4091,0.4638,-0.0547,-0.1818,v3.2-cal,Goles,Local,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles Brighton O/U 1.5,Under/No,1.73,0.5909,0.5362,0.0547,0.0223,v3.2-cal,Goles,Local,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles Brighton O/U 2.5,Over/Si,4.33,0.2206,0.2170,0.0036,-0.0449,v3.2-cal,Goles,Local,
