fixture_id,fecha,liga_id,equipo_local_id,equipo_visitante_id,goles_local,goles_visitante,tiros_local,tiros_visitante,tiros_arco_local,tiros_arco_visitante,corners_local,corners_visitante,posesion_local,posesion_visitante,tarjetas_local,tarjetas_visitante,xg_local,xg_visitante,tiros_dentro_local,tiros_dentro_visitante,tiros_fuera_local,tiros_fuera_visitante,tiros_bloqueados_local,tiros_bloqueados_visitante,atajadas_local,atajadas_visitante,goles_prevenidos_local,goles_prevenidos_visitante,referee
1491827,2026-01-23,128,478,438,0,1,13,7,5,3,4,2,47,53,3,5,,,10,2,3,5,3,1,2,5,,,A. Merlos
1491829,2026-01-23,128,460,446,2,3,17,12,4,6,6,8,60,40,1,4,,,,,,,,,,,,,"Pablo Dovalo, Argentina"
1378075,2026-01-24,135,895,503,6,0,17,7,7,1,2,1,59,41,0,1,,,,,,,,,,,,,"Ermanno Feliciani, Italy"
1378076,2026-01-24,135,502,490,1,2,15,10,3,6,8,3,70,30,2,3,,,,,,,,,,,,,"Marco Guida, Italy"
1378080,2026-01-24,135,867,487,0,0,15,6,2,1,4,1,39,61,2,1,,,,,,,,,,,,,"Daniele Chiffi, Italy"
1379190,2026-01-24,39,35,40,3,2,12,14,5,4,3,11,33,67,1,1,,,,,,,,,,,,,"Michael Salisbury, England"
1379192,2026-01-24,39,44,47,2,2,9,18,4,11,1,3,38,62,1,0,,,,,,,,,,,,,"Peter Bankes, England"
1379195,2026-01-24,39,36,51,2,1,12,13,4,5,6,6,49,51,1,1,,,,,,,,,,,,,"Michael Oliver, England"
1379196,2026-01-24,39,50,39,2,0,11,11,4,1,4,6,64,36,1,3,,,,,,,,,,,,,"Farai Hallam, England"
1379198,2026-01-24,39,48,746,3,1,13,7,5,2,3,3,47,53,2,4,,,,,,,,,,,,,"Thomas Bramall, England"
1388470,2026-01-24,78,168,162,1,0,13,17,4,3,5,5,50,50,2,3,,,,,,,,,,,,,"Tobias Reichel, Germany"
1388471,2026-01-24,78,157,170,1,2,15,16,6,6,9,3,70,30,1,1,,,,,,,,,,,,,"Florian Exner, Germany"
1388473,2026-01-24,78,169,167,1,3,9,10,3,5,6,6,47,53,0,4,,,,,,,,,,,,,"Sven Jablonski, Germany"
1388475,2026-01-24,78,180,173,0,3,7,11,2,8,4,0,26,74,1,0,,,,,,,,,,,,,"Tobias Stieler, Germany"
1388476,2026-01-24,78,164,161,3,1,20,7,9,2,15,1,59,41,3,2,,,,,,,,,,,,,"Daniel Siebert, Germany"
1388478,2026-01-24,78,182,165,0,3,10,15,3,5,7,2,56,44,0,1,,,,,,,,,,,,,"Robert Hartmann, Germany"
1391024,2026-01-24,140,728,727,1,3,11,14,4,5,4,3,67,33,2,2,,,,,,,,,,,,,M. Sesma
1391026,2026-01-24,140,536,531,2,1,10,15,7,3,5,5,50,50,2,1,2.07,2.14,8,8,2,7,1,5,3,5,0.0,0.0,F. Maeso
1391027,2026-01-24,140,532,540,3,2,10,16,5,6,2,7,47,53,1,5,,,,,,,,,,,,,A. Hernandez
1391028,2026-01-24,140,533,541,0,2,8,14,1,4,6,6,42,58,3,1,,,,,,,,,,,,,C. Soto Grado
1392007,2026-01-24,141,537,9585,2,0,20,9,7,4,6,3,56,44,2,1,3.72,0.58,14,4,6,5,4,1,4,5,,,"German Cid Camacho, Spain"
1392008,2026-01-24,141,720,722,0,1,7,13,0,3,5,9,62,38,5,2,0.54,1.29,6,12,1,1,2,6,2,0,,,"Rafael Sanchez Lopez, Spain"
1392010,2026-01-24,141,724,715,1,2,17,13,5,2,8,2,61,39,3,0,,,9,11,8,2,2,5,1,4,,,"Daniel Palencia Caballero, Spain"
1392013,2026-01-24,141,534,713,1,2,14,14,6,8,3,5,59,41,5,4,,,10,8,4,6,2,3,5,5,,,"Alonso De Ena Wolf, Spain"
1392015,2026-01-24,141,731,799,3,0,16,11,6,2,6,6,60,40,1,6,2.08,1.42,9,6,7,5,7,3,2,3,,,"Manuel Angel Perez Hernandez, Spain"
1394599,2026-01-24,203,3589,645,1,3,10,11,3,4,2,6,36,64,0,2,0.53,1.4,5,10,5,1,3,2,1,2,0.0,0.0,"Atilla Karaoglan, Türkiye"
1394600,2026-01-24,203,1001,564,0,3,7,13,2,7,10,4,45,55,1,0,0.38,1.56,5,10,2,3,4,1,5,2,0.0,0.0,"Batuhan Kolak, Türkiye"
1394602,2026-01-24,203,3603,7411,0,0,16,7,1,1,9,1,63,37,1,2,0.73,0.34,8,6,8,1,8,0,1,1,0.0,0.0,"Yigit Arslan, Türkiye"
1419791,2026-01-24,136,509,508,1,2,16,6,8,4,16,1,63,37,2,3,,,,,,,,,,,,,"Livio Marinelli, Italy"
1419793,2026-01-24,136,899,522,0,0,9,3,1,2,2,4,46,54,1,1,,,,,,,,,,,,,"Federico Dionisi, Italy"
1419794,2026-01-24,136,515,528,1,0,12,11,1,1,3,9,42,58,3,4,,,,,,,,,,,,,"Paride Tremolada, Italy"
1419795,2026-01-24,136,1579,525,3,0,8,20,5,5,8,8,50,50,5,2,,,,,,,,,,,,,"Ivano Pezzuto, Italy"
1419797,2026-01-24,136,863,527,1,0,14,9,8,2,4,3,57,43,1,2,,,,,,,,,,,,,"Giuseppe Mucera, Italy"
1419798,2026-01-24,136,512,880,1,0,15,11,3,3,7,2,59,41,2,3,,,,,,,,,,,,,"Maria Sole Ferrieri Caputi, Italy"
1419799,2026-01-24,136,1693,517,2,5,8,21,4,11,3,9,42,58,2,2,,,,,,,,,,,,,"Marco Piccinini, Italy"
1491821,2026-01-24,128,2432,435,0,1,11,20,2,7,6,6,33,67,2,2,,,6,8,5,12,6,5,5,2,,,"Nicolas Ramirez, Argentina"
1491824,2026-01-24,128,434,436,2,1,7,13,5,3,4,5,26,74,2,3,,,5,8,2,5,1,2,2,3,,,"Leandro Rey Hilfer, Argentina"
1491826,2026-01-24,128,473,455,2,1,11,14,5,5,1,3,42,58,2,3,,,,,,,,,,,,,B. Ferreyra
1491830,2026-01-24,128,456,457,2,1,17,10,6,3,11,4,72,28,1,3,,,,,,,,,,,,,L. Lobo Medina
1378074,2026-01-25,135,499,523,4,0,21,15,9,2,6,9,48,52,1,0,,,,,,,,,,,,,"Juan Luca Sacchi, Italy"
1378077,2026-01-25,135,495,500,3,2,8,13,6,3,5,2,49,51,2,3,,,,,,,,,,,,,"Fabio Maresca, Italy"
1378079,2026-01-25,135,496,492,3,0,12,9,6,1,2,2,42,58,1,2,,,,,,,,,,,,,"Maurizio Mariani, Italy"
1378081,2026-01-25,135,497,489,1,1,15,5,7,2,5,3,58,42,0,4,,,,,,,,,,,,,"Andrea Colombo, Italy"
1378082,2026-01-25,135,488,520,1,0,13,10,7,4,3,5,45,55,1,2,,,,,,,,,,,,,"Giuseppe Collu, Italy"
1379189,2026-01-25,39,42,33,2,3,15,10,4,3,9,2,56,44,2,0,,,,,,,,,,,,,"Craig Pawson, England"
1379191,2026-01-25,39,55,65,0,2,10,7,1,2,6,5,66,34,1,0,,,,,,,,,,,,,"Samuel Barrott, England"
1379193,2026-01-25,39,52,49,1,3,13,10,7,6,4,5,43,57,5,2,,,,,,,,,,,,,"Darren England, England"
1379197,2026-01-25,39,34,66,0,2,15,14,4,8,6,5,61,39,1,2,,,,,,,,,,,,,"Jarred Gillett, Australia"
1388472,2026-01-25,78,163,172,0,3,12,17,3,8,1,4,44,56,1,1,,,,,,,,,,,,,"Sören Storks, Germany"
1388474,2026-01-25,78,160,192,2,1,13,19,5,4,5,5,47,53,1,2,,,,,,,,,,,,,"Bastian Dankert, Germany"
1391019,2026-01-25,140,542,543,2,1,17,18,9,4,6,4,45,55,1,1,,,,,,,,,,,,,M. Ortiz
1391020,2026-01-25,140,530,798,3,0,17,6,8,1,10,3,61,39,2,1,1.48,0.46,13,5,4,1,3,1,1,7,0.0,0.0,J. Sanchez
1391021,2026-01-25,140,529,718,3,0,15,12,7,3,10,1,73,27,1,2,2.09,0.48,14,8,1,4,4,5,3,4,0.0,0.0,J. Martinez
1391025,2026-01-25,140,548,538,3,1,10,17,4,4,2,9,36,64,2,1,,,,,,,,,,,,,J. Alberola
1392009,2026-01-25,141,732,5254,0,0,6,14,0,3,3,13,31,69,4,4,,,4,11,2,3,3,5,3,0,,,"Eder Mallo Fernandez, Spain"
1392014,2026-01-25,141,544,4665,0,1,9,9,1,1,7,5,50,50,3,5,,,4,6,5,3,4,2,0,1,,,"Carlos Muniz Munoz, Spain"
1392016,2026-01-25,141,545,723,1,0,17,15,6,4,6,1,49,51,1,1,,,12,5,5,10,5,6,4,5,,,"Alejandro Morilla Turrion, Spain"
1394595,2026-01-25,203,1005,997,2,1,11,12,3,2,8,2,48,52,2,3,1.15,0.9,8,7,3,5,0,6,1,1,0.0,0.0,"Resat Onur Coskunses, Türkiye"
1394597,2026-01-25,203,611,994,1,1,21,14,5,4,8,4,82,18,3,4,2.13,0.98,14,7,7,7,6,6,3,4,0.0,0.0,"Cihan Aydin, Türkiye"
1394598,2026-01-25,203,3573,607,1,1,15,11,2,6,10,4,42,58,6,3,0.54,1.02,7,5,8,6,4,3,5,1,0.0,0.0,"Kadir Saglam, Türkiye"
1394601,2026-01-25,203,1007,996,1,1,6,23,3,3,4,8,37,63,3,6,0.41,1.28,2,12,4,11,1,8,2,2,0.0,0.0,"Halil Umut Meler, Türkiye"
1396971,2026-01-25,141,8157,726,1,1,19,6,5,1,3,1,73,27,2,4,1.01,0.68,11,5,8,1,6,1,0,4,,,"Andres Fuentes Molina, Spain"
1419792,2026-01-25,136,1687,498,0,0,13,14,3,6,3,4,54,46,3,2,,,,,,,,,,,,,"Simone Sozza, Italy"
1419796,2026-01-25,136,1578,870,3,0,22,13,7,4,5,3,48,52,3,1,,,,,,,,,,,,,"Claudio Giuseppe Allegretta, Italy"
1491822,2026-01-25,128,451,476,1,0,19,6,3,1,12,1,80,20,1,5,,,8,2,11,4,8,1,1,2,,,"Sebastian Zunino, Argentina"
1491828,2026-01-25,128,437,440,1,2,18,14,9,6,4,3,50,50,2,1,,,9,10,9,4,1,4,5,8,,,Y. Perez
1378083,2026-01-26,135,504,494,1,3,7,20,4,7,3,8,53,47,2,0,,,,,,,,,,,,,"Gianluca Manganiello, Italy"
1379194,2026-01-26,39,45,63,1,1,10,14,3,4,4,4,58,42,0,3,,,,,,,,,,,,,"Simon Hooper, England"
1391022,2026-01-26,140,547,546,1,1,12,8,4,2,3,4,69,31,5,3,,,,,,,,,,,,,A. Quintero
1392012,2026-01-26,141,10139,725,3,1,18,14,10,6,5,8,50,50,4,3,2.03,0.82,13,10,5,4,5,3,5,7,,,"Gorka Etayo Herrera, Spain"
1394596,2026-01-26,203,3588,549,2,2,15,17,4,9,3,5,39,61,3,1,1.86,1.91,13,10,2,7,3,3,6,2,0.0,0.0,"Yasin Kol, Türkiye"
1491819,2026-01-26,128,458,474,1,0,24,2,10,1,9,3,70,30,3,6,,,,,,,,,,,,,A. Gariano
1491843,2026-01-26,128,1064,478,2,1,10,10,5,5,3,2,45,55,2,2,,,5,8,5,2,1,2,5,3,,,"Bruno Amiconi, Argentina"
1388449,2026-01-27,78,186,173,1,1,7,12,2,5,4,3,46,54,0,1,,,,,,,,,,,,,"Florian Exner, Germany"
1388451,2026-01-27,78,162,167,0,2,26,12,3,3,6,7,59,41,2,3,,,,,,,,,,,,,"Frank Willenborg, Germany"
1491839,2026-01-27,128,1066,460,0,1,13,9,3,1,4,4,58,42,1,2,,,,,,,,,,,,,"Ariel Penel, Argentina"
1491840,2026-01-27,128,445,473,1,2,9,8,2,6,2,5,60,40,2,4,,,,,,,,,,,,,"Juan Pafundi, Argentina"
1491847,2026-01-27,128,438,456,2,1,10,21,4,8,6,7,54,46,1,3,,,,,,,,,,,,,"Yael Falcon Perez, Argentina"
1451146,2026-01-28,2,492,49,2,3,8,11,5,5,4,1,46,54,2,1,,,,,,,,,,,,,C. Turpin
1451147,2026-01-28,2,165,505,0,2,9,12,1,5,5,3,45,55,1,2,,,,,,,,,,,,,I. Kovacs
1451148,2026-01-28,2,91,496,0,0,11,5,5,0,6,0,50,50,2,2,,,,,,,,,,,,,J. Sanchez
1451149,2026-01-28,2,85,34,1,1,25,10,7,4,5,1,67,33,0,1,,,,,,,,,,,,,S. Vincic
1451150,2026-01-28,2,169,47,0,2,4,15,1,6,0,5,45,55,0,2,,,,,,,,,,,,,J. Manzano
1451152,2026-01-28,2,530,327,1,2,27,11,8,7,12,1,65,35,2,2,,,,,,,,,,,,,M. Mariani
1451153,2026-01-28,2,50,645,2,0,10,4,5,4,4,4,50,50,0,1,,,,,,,,,,,,,A. Hernandez
1451154,2026-01-28,2,197,157,1,2,13,17,7,8,5,6,43,57,6,2,,,,,,,,,,,,,J. Pinheiro
1451155,2026-01-28,2,168,533,3,0,15,5,7,2,4,1,65,35,0,3,,,,,,,,,,,,,E. Eskas
1451156,2026-01-28,2,531,228,2,3,9,9,2,6,6,7,35,65,4,5,,,,,,,,,,,,,F. Zwayer
1451158,2026-01-28,2,1393,499,1,0,8,13,4,2,0,6,36,64,2,3,,,,,,,,,,,,,M. Oliver
1451159,2026-01-28,2,42,664,3,2,25,4,11,2,11,0,66,34,1,1,,,,,,,,,,,,,U. Schnyder
1451160,2026-01-28,2,40,556,6,0,38,5,12,1,14,1,56,44,0,1,,,,,,,,,,,,,I. Kruzliak
1451161,2026-01-28,2,529,400,4,1,28,6,13,1,10,1,76,24,1,4,,,,,,,,,,,,,
1451162,2026-01-28,2,211,541,4,2,22,16,12,6,6,5,33,67,2,9,,,,,,,,,,,,,D. Massa
1491833,2026-01-28,128,463,2432,0,0,8,9,3,3,3,1,59,41,4,0,,,4,4,4,5,1,2,3,3,,,"Luis Lobo Medina, Argentina"
1491834,2026-01-28,128,455,1065,0,0,19,4,5,2,5,2,64,36,3,4,,,,,,,,,,,,,A. Gariano
1491842,2026-01-28,128,457,453,1,1,13,6,4,2,6,3,50,50,2,4,,,10,2,3,4,2,1,1,3,,,E. D. Zamora
1491844,2026-01-28,128,436,437,1,2,21,6,7,3,1,2,71,29,4,4,,,5,5,16,1,6,1,1,6,,,"Fernando Echenique, Argentina"
1491845,2026-01-28,128,435,434,2,0,17,3,8,1,6,3,71,29,4,4,,,9,2,8,1,0,1,1,6,,,"Pablo Dovalo, Argentina"
1492112,2026-01-28,71,132,128,4,2,8,25,4,5,1,14,34,66,2,3,,,,,,,,,,,,,"Savio Pereira Sampaio, Brazil"
1492114,2026-01-28,71,147,794,0,1,8,28,2,10,1,5,29,71,2,7,,,,,,,,,,,,,"Paulo Cesar Zanovelli da Silva, Brazil"
1492116,2026-01-28,71,119,134,0,1,19,6,7,2,14,1,71,29,3,1,,,,,,,,,,,,,"Flavio Rodrigues De Souza, Brazil"
1451288,2026-01-29,3,410,217,0,0,4,9,0,1,1,3,47,53,1,1,,,,,,,,,,,,,
1451289,2026-01-29,3,79,160,1,0,10,4,4,0,8,2,65,35,2,1,,,,,,,,,,,,,D. Sylwestrzak
1451290,2026-01-29,3,617,497,1,1,11,11,1,4,6,4,65,35,1,3,,,,,,,,,,,,,J. Martinez
1451296,2026-01-29,3,559,611,1,1,15,17,8,8,7,5,34,66,1,3,,,,,,,,,,,,,
1451298,2026-01-29,3,742,375,2,1,25,8,9,3,8,6,62,38,1,1,,,,,,,,,,,,,
1491835,2026-01-29,128,440,452,1,1,12,6,1,3,7,1,60,40,2,1,,,7,1,5,5,3,1,2,0,,,"Andres Merlos, Argentina"
1491836,2026-01-29,128,476,442,0,1,12,5,2,3,4,3,54,46,5,3,,,7,4,5,1,3,0,2,2,,,"Hernan Mastrangelo, Argentina"
1491837,2026-01-29,128,450,451,2,1,12,10,7,3,5,7,34,66,2,1,,,10,6,2,4,2,5,2,4,,,P. Echavarria
1491841,2026-01-29,128,446,441,2,1,15,15,6,5,5,7,60,40,3,2,,,10,10,5,5,3,5,4,3,,,"Fernando Echenique, Argentina"
1378088,2026-01-30,135,487,495,3,2,14,16,4,4,5,3,55,45,2,3,,,,,,,,,,,,,"Luca Zufferli, Italy"
1388482,2026-01-30,78,192,161,1,0,15,14,3,3,3,4,42,58,1,4,,,,,,,,,,,,,"Martin Petersen, Germany"
1391032,2026-01-30,140,540,542,1,2,10,11,3,7,4,2,50,50,0,1,,,,,,,,,,,,,M. Sesma
1392018,2026-01-30,141,9585,534,1,1,12,11,5,4,3,3,34,66,2,1,,,5,6,7,5,4,6,3,4,,,"Saul Ais Reig, Spain"
1394605,2026-01-30,203,1005,998,1,1,4,14,2,4,3,9,31,69,1,2,0.61,1.96,3,10,1,4,0,3,3,1,0.0,0.0,"Oguzhan Cakir, Türkiye"
1394611,2026-01-30,203,1004,3603,0,1,11,8,1,3,4,1,52,48,2,1,1.17,0.72,3,3,8,5,6,4,2,1,0.0,0.0,"Cagdas Altay, Türkiye"
1419809,2026-01-30,136,508,522,0,3,7,22,1,5,3,7,50,50,3,4,,,,,,,,,,,,,"Antonio Rapuano, Italy"
1491838,2026-01-30,128,2424,458,0,0,7,13,0,4,1,6,26,74,2,0,,,3,10,4,3,1,3,4,0,,,"Jorge Balino, Argentina"
1491846,2026-01-30,128,474,449,1,0,23,9,9,2,9,2,61,39,4,3,,,,,,,,,,,,,"Sebastian Nicolas Martinez, Argentina"
1378085,2026-01-31,135,490,504,4,0,13,9,7,3,6,3,62,38,0,3,,,,,,,,,,,,,"Kevin Bonacina, Italy"
1378089,2026-01-31,135,492,502,2,1,19,15,6,5,4,4,53,47,1,1,,,,,,,,,,,,,"Federico La Penna, Italy"
1378091,2026-01-31,135,801,488,1,3,15,21,6,5,2,5,54,46,3,3,,,,,,,,,,,,,"Alberto Ruben Arena, Italy"
1379200,2026-01-31,39,51,45,1,1,11,7,2,4,5,2,54,46,1,2,,,,,,,,,,,,,"Chris Kavanagh, England"
1379201,2026-01-31,39,49,48,3,2,14,11,6,6,9,3,71,29,3,3,,,,,,,,,,,,,"Anthony Taylor, England"
1379202,2026-01-31,39,63,42,0,4,3,14,1,8,4,12,50,50,1,1,,,,,,,,,,,,,"Stuart Attwell, England"
1379203,2026-01-31,39,40,34,4,1,17,8,7,2,7,11,54,46,1,3,,,,,,,,,,,,,"Simon Hooper, England"
1379208,2026-01-31,39,39,35,0,2,17,9,7,4,5,6,51,49,3,3,,,,,,,,,,,,,"Michael Oliver, England"
1388479,2026-01-31,78,170,186,2,1,12,17,6,5,5,5,44,56,3,1,,,,,,,,,,,,,"Sascha Stegemann, Germany"
1388483,2026-01-31,78,175,157,2,2,14,13,4,7,3,9,28,72,6,4,,,,,,,,,,,,,"Harm Osmers, Germany"
1388484,2026-01-31,78,167,182,3,1,9,16,4,3,3,10,59,41,2,2,,,,,,,,,,,,,"Robin Braun, Germany"
1388485,2026-01-31,78,173,164,1,2,15,11,4,4,5,4,70,30,0,4,,,,,,,,,,,,,"Daniel Schlager, Germany"
1388487,2026-01-31,78,162,163,1,1,18,7,6,2,7,3,68,32,0,1,,,,,,,,,,,,,"Felix Zwayer, Germany"
1391031,2026-01-31,140,797,529,1,3,9,30,3,8,2,8,39,61,2,1,1.0,6.44,7,26,2,4,1,7,4,2,0.0,0.0,A. Ruiz
1391034,2026-01-31,140,539,530,0,0,10,10,2,4,4,7,45,55,2,1,0.37,0.86,4,8,6,2,4,2,4,2,0.0,0.0,V. Garcia
1391036,2026-01-31,140,727,533,2,2,15,5,5,4,6,2,47,53,2,2,,,,,,,,,,,,,R. De Burgos
1391038,2026-01-31,140,718,547,1,0,8,9,4,1,4,4,34,66,1,1,,,,,,,,,,,,,J. Alberola
1392019,2026-01-31,141,722,732,2,0,10,8,4,3,6,4,37,63,2,3,,,8,5,2,3,3,4,3,2,,,"Jose Antonio Sanchez Villalobos, Spain"
1392022,2026-01-31,141,9580,537,2,1,8,11,4,4,1,5,36,64,4,2,,,4,5,4,6,1,1,2,2,,,"Sergui Claudiu Muresan, Spain"
1392023,2026-01-31,141,725,544,0,1,13,16,2,5,4,7,42,58,4,2,,,9,9,4,7,4,2,3,2,,,"Marta Huerta de Aza, Spain"
1392026,2026-01-31,141,713,720,3,1,19,9,9,4,5,1,71,29,3,3,,,8,8,11,1,2,3,2,6,,,"Manuel Angel Perez Hernandez, Spain"
1394604,2026-01-31,203,996,3588,1,3,17,13,6,6,2,3,42,58,2,1,1.54,1.13,10,8,7,5,4,1,3,5,0.0,0.0,"Oguzhan Aksu, Türkiye"
1394606,2026-01-31,203,564,1007,2,2,10,13,4,6,4,4,57,43,1,0,1.36,0.47,7,4,3,9,2,6,5,2,0.0,0.0,"Yigit Arslan, Türkiye"
1394607,2026-01-31,203,549,607,2,1,22,9,10,2,8,2,60,40,3,7,2.0,1.01,11,6,11,3,7,2,1,8,0.0,0.0,"Batuhan Kolak, Türkiye"
1394610,2026-01-31,203,994,3589,2,1,19,8,7,3,6,3,44,56,2,5,0.85,1.14,15,5,4,3,2,1,2,5,0.0,0.0,"Omer Tolga Guldibi, Türkiye"
1419801,2026-01-31,136,527,512,1,1,16,11,5,3,3,8,42,58,2,2,,,,,,,,,,,,,"Simone Galipo, Italy"
1419802,2026-01-31,136,498,515,1,0,10,11,4,3,6,11,56,44,4,5,,,,,,,,,,,,,"Marco Di Bello, Italy"
1419803,2026-01-31,136,511,899,0,0,9,13,3,3,5,4,46,54,1,4,,,,,,,,,,,,,"Giuseppe Mucera, Italy"
1419805,2026-01-31,136,517,1581,2,1,17,7,5,3,3,6,70,30,2,4,,,,,,,,,,,,,"Maria Sole Ferrieri Caputi, Italy"
1419806,2026-01-31,136,528,509,3,1,11,11,5,5,7,4,49,51,1,2,,,,,,,,,,,,,"Davide Di Marco, Italy"
1419808,2026-01-31,136,525,1693,2,2,12,15,4,7,4,6,55,45,4,3,,,,,,,,,,,,,"Rosario Abisso, Italy"
1419810,2026-01-31,136,1578,1687,2,1,8,21,4,7,2,3,34,66,4,1,,,,,,,,,,,,,"Niccolo Turrini, Italy"
1491855,2026-01-31,128,453,438,1,1,13,12,4,5,3,6,53,47,1,1,,,8,12,5,0,5,3,5,4,,,"Hernan Mastrangelo, Argentina"
1491859,2026-01-31,128,460,1065,1,0,11,8,1,3,7,4,52,48,2,4,,,,,,,,,,,,,"Fernando Echenique, Argentina"
1378086,2026-02-01,135,895,499,0,0,28,6,9,2,7,1,79,21,4,4,,,,,,,,,,,,,"Luca Pairetto, Italy"
1378087,2026-02-01,135,520,505,0,2,9,15,3,4,1,6,31,69,3,0,,,,,,,,,,,,,"Davide Massa, Italy"
1378090,2026-02-01,135,523,496,1,4,10,15,4,8,5,3,39,61,1,3,,,,,,,,,,,,,"Francesco Fourneau, Italy"
1378092,2026-02-01,135,503,867,1,0,17,14,5,2,3,8,42,58,2,2,,,,,,,,,,,,,"Simone Sozza, Italy"
1379199,2026-02-01,39,66,55,0,1,27,6,5,2,12,1,72,28,1,4,,,,,,,,,,,,,"Tim Robinson, England"
1379204,2026-02-01,39,33,36,3,2,13,14,6,6,3,7,42,58,2,1,,,,,,,,,,,,,"John Brooks, England"
1379205,2026-02-01,39,65,52,1,1,9,14,1,3,5,7,33,67,2,3,,,,,,,,,,,,,"Michael Salisbury, England"
1379207,2026-02-01,39,47,50,2,2,12,15,6,3,3,4,40,60,3,3,,,,,,,,,,,,,"Robert Jones, England"
1388480,2026-02-01,78,165,180,3,2,19,12,5,3,12,3,65,35,2,2,,,,,,,,,,,,,"Matthias Jollenbeck, Germany"
1388486,2026-02-01,78,172,160,1,0,18,11,7,2,6,2,69,31,3,1,,,,,,,,,,,,,"Florian Badstubner, Germany"
1391029,2026-02-01,140,531,548,1,1,19,8,4,6,6,3,55,45,4,3,,,,,,,,,,,,,G. Cuadra
1391030,2026-02-01,140,543,532,2,1,14,15,2,4,3,5,53,47,0,4,,,,,,,,,,,,,J. Sanchez
1391033,2026-02-01,140,546,538,0,0,9,5,2,1,5,3,38,62,1,2,,,,,,,,,,,,,
1391037,2026-02-01,140,541,728,2,1,16,11,6,4,9,4,57,43,2,10,,,,,,,,,,,,,I. Diaz
1392020,2026-02-01,141,545,731,1,0,10,9,5,3,8,3,52,48,3,3,,,5,4,5,5,1,0,3,4,,,"German Cid Camacho, Spain"
1392021,2026-02-01,141,715,4665,1,0,13,6,6,2,5,4,40,60,5,4,,,12,4,1,2,2,1,2,5,,,"Miguel Gonzalez Diaz, Spain"
1392027,2026-02-01,141,723,10139,4,2,16,16,9,4,5,2,50,50,2,3,,,11,11,5,5,3,4,2,5,,,"Alejandro Ojaos Valera, Spain"
1392028,2026-02-01,141,726,724,1,0,12,11,4,1,5,4,52,48,3,4,,,10,9,2,2,3,2,2,2,,,"Damaso Arcediano Monescillo, Spain"
1394608,2026-02-01,203,645,1001,4,0,23,9,9,3,6,4,67,33,2,5,3.32,0.65,19,2,4,7,5,3,3,6,0.0,0.0,"Adnan Deniz Kayatepe, Türkiye"
1394609,2026-02-01,203,997,3573,2,1,13,14,6,5,3,2,37,63,6,1,1.51,1.17,7,11,6,3,3,4,4,3,0.0,0.0,"Erdem Mertoglu, Türkiye"
1396972,2026-02-01,141,5254,8157,2,0,18,10,6,5,6,6,39,61,3,4,,,14,5,4,5,8,1,5,4,,,"Jon Ander Gonzalez Esteban, Spain"
1419804,2026-02-01,136,870,1579,1,2,19,19,1,8,3,9,38,62,3,1,,,,,,,,,,,,,"Luca Massimi, Italy"
1419807,2026-02-01,136,880,863,1,1,10,11,3,5,4,5,40,60,2,1,,,,,,,,,,,,,"Ermanno Feliciani, Italy"
1491849,2026-02-01,128,455,445,1,1,12,8,4,1,6,5,47,53,2,4,,,,,,,,,,,,,F. Viola
1491851,2026-02-01,128,2432,476,1,1,10,9,3,2,0,2,64,36,6,5,,,2,5,8,4,4,2,1,3,,,"Bruno Amiconi, Argentina"
1491852,2026-02-01,128,451,457,2,0,8,6,5,1,2,1,60,40,3,3,,,4,4,4,2,0,2,1,3,,,"Dario Herrera, Argentina"
1491860,2026-02-01,128,456,1064,1,2,12,5,2,2,6,2,59,41,2,4,,,,,,,,,,,,,A. Gariano
1378093,2026-02-02,135,494,497,1,0,7,10,4,3,4,7,36,64,5,4,,,,,,,,,,,,,"Juan Luca Sacchi, Italy"
1379206,2026-02-02,39,746,44,3,0,14,5,5,0,1,2,44,56,1,4,,,,,,,,,,,,,"Paul Tierney, England"
1391035,2026-02-02,140,798,536,4,1,11,15,6,5,4,8,33,67,1,1,2.63,1.13,10,8,1,7,3,8,4,2,-1.0,-1.0,C. Soto Grado
1392025,2026-02-02,141,799,535,2,1,21,16,5,3,7,6,33,67,4,3,2.16,1.36,12,9,9,7,4,8,2,3,,,"Alvaro Moreno Aragon, Spain"
1394612,2026-02-02,203,7411,611,0,2,12,9,1,5,8,3,59,41,2,3,0.72,0.8,8,4,4,5,4,2,2,1,0.0,0.0,"Alper Akarsu, Türkiye"
1491853,2026-02-02,128,442,450,0,0,14,9,6,1,3,0,63,37,1,3,,,7,5,7,4,2,2,1,6,,,"Ariel Penel, Argentina"
1491854,2026-02-02,128,434,463,3,1,14,12,6,1,1,3,51,49,1,2,,,6,11,8,1,1,5,0,3,,,"Juan Pafundi, Argentina"
1491858,2026-02-02,128,437,435,0,0,9,17,3,4,6,3,34,66,2,4,,,7,8,2,9,2,6,4,3,,,F. Tello
1491861,2026-02-02,128,452,436,3,1,12,12,8,3,5,7,33,67,0,4,,,8,6,4,6,0,1,3,5,,,"Pablo Echavarria, Argentina"
1489462,2026-02-03,81,168,186,3,0,8,10,4,1,4,5,61,39,1,2,,,,,,,,,,,,,F. Badstubner
1491848,2026-02-03,128,458,440,0,0,17,12,6,5,5,1,60,40,0,0,,,12,6,5,6,2,2,5,6,,,P. Dovalo
1491850,2026-02-03,128,449,2424,2,1,15,15,4,5,4,2,57,43,2,2,,,12,9,3,6,4,3,4,2,,,"Sebastian Zunino, Argentina"
