fid,fecha,liga,atk_L,atk_V,def_L,def_V,mu_L,mu_V,mu_cor,mu_sh_L,mu_sh_V,g_L,g_V,c_L,c_V,s_L,s_V
1299051,2024-11-06,2,0.8888888888888888,1.0678519644653746,1.124856815578465,1.1895082996477475,1.9914960960661319,1.4577433983710308,9.045617452617659,13.270481320306985,10.822472155826917,1,3,4,3,14,9
1299052,2024-11-06,2,1.1259259259259258,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.9039466980207718,0.8387464387464388,9.009470015032468,13.531789765892688,8.878315270067848,1,0,0,13,7,20
1299053,2024-11-06,2,0.9071428571428571,0.8888888888888888,0.8605456126710298,1.2534722222222223,2.1225462962962967,0.8315575725992554,9.079911460904285,16.89504769227953,8.276709493639581,1,2,6,0,22,4
1299054,2024-11-06,2,1.1579944463042446,1.2512820512820513,0.8063729642593228,0.8888888888888888,1.91299711464936,1.2374528508130487,9.011977263729735,12.554910320754853,10.241303236287157,1,2,3,6,6,18
1299055,2024-11-06,2,0.9489337822671156,1.1590909090909092,0.9489337822671156,0.8888888888888888,1.5145406566248694,1.3741560893557494,9.033716176026719,14.630077907034764,12.774087201565736,0,2,4,3,10,9
1299182,2024-11-06,3,1.1606861740248515,1.0810035842293906,1.0817258785048156,0.9849462365591398,1.6137075530181908,1.3526058248634012,5.818168849706364,11.267074276338253,7.0988137070368476,2,1,2,3,14,16
1180666,2024-11-07,71,0.9964241602145119,1.3633018701570592,0.6830586817352049,1.2663041210462438,1.6494127800714198,0.921384374962578,10.032170226670837,12.657708183099064,12.179320076473282,0,1,7,4,15,10
1180673,2024-11-07,71,0.7045773106835121,1.0980978677189166,0.9194070673286147,1.4036684497151706,1.400813346008936,0.9860310154122682,10.00977089541849,13.567453200481376,13.293095431474502,1,0,4,7,13,12
1223708,2024-11-07,135,0.793872225683699,0.8003686946829223,1.0400424858412207,1.178621983070328,1.2039404328558432,1.0214800466280314,9.414626808488638,10.927389088604832,13.775892411463845,1,1,8,5,8,18
1299183,2024-11-07,3,1.1084010840108403,0.8888888888888888,1.035230352303523,1.1773504273504274,1.9816309661988678,1.0633477198969519,5.808622769003402,8.110173754000913,9.637369143022164,1,2,10,3,23,10
1299184,2024-11-07,3,1.049895776458423,0.9530065782238865,0.97678541226045,0.8956486096222338,1.5762641044336838,1.0814669257116154,5.896246098033903,10.20806782519355,8.715292672305186,1,0,4,7,10,20
1299185,2024-11-07,3,0.9823528870459484,1.2302708552257255,0.669557946619155,1.1582699597052115,1.71920274927932,0.9500039792878242,5.941407277976215,6.2513673355199195,7.571498226018284,1,1,3,6,7,11
1299186,2024-11-07,3,1.1531088907048899,1.0817610062893082,0.8734721943375273,0.8888888888888888,1.5449059534081615,1.0886754885945993,6.001497253134289,10.256648431416176,7.164221833154815,2,0,2,4,13,11
1299187,2024-11-07,3,1.2704426529567492,1.0831586303284417,1.0789805440087366,0.9860237596086654,1.8991309389338273,1.3071582396553127,5.997672599018237,11.802390871284059,8.776269080791062,3,2,8,0,28,5
1299188,2024-11-07,3,1.0286838163750402,0.9855072463768116,0.9485688899345455,0.9855072463768116,1.5423867905151225,1.1387510970029036,6.002496605182709,7.021163393690558,7.198027322405428,1,2,3,6,9,19
1299189,2024-11-07,3,0.9620976116303219,0.9850034083162917,0.9620976116303219,0.9850034083162917,1.4383067892908499,1.095532741375741,6.045758714809678,9.275675983963229,6.490661046925281,2,2,6,5,13,14
1299190,2024-11-07,3,1.1080246913580245,1.08013468013468,0.8888888888888888,0.8888888888888888,1.4981742305685963,1.1156320639888713,6.090027414504936,8.477091847166632,7.943333787621739,1,1,4,4,14,11
1299191,2024-11-07,3,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9846050870147257,1.328107561039288,0.8828110161443493,6.106170871084635,9.037614705773464,9.087677157008944,1,1,5,4,14,11
1299192,2024-11-07,3,1.1590603389417018,1.332007759955407,0.717325129107215,1.0572180739822388,1.8550884690139027,1.1080944486789217,6.128363808408287,11.158416936665866,5.5536270552910345,5,0,4,2,19,11
1299193,2024-11-07,3,1.1056302939711011,0.9853626081170991,1.033383158943697,0.9853626081170991,1.6754939673653968,1.1301058069657626,6.134136949151631,9.57814426120273,5.882015576635728,3,1,5,3,11,11
1299194,2024-11-07,3,0.8888888888888888,0.9738095238095237,1.104228121927237,1.0697175353861619,1.4718792267718268,1.2373405530636707,6.150842512084691,8.480441564522884,7.72096895310025,0,4,5,11,10,27
1299195,2024-11-07,3,1.1779744346116028,1.078811369509044,0.9611602753195674,1.1737726098191215,2.401572127264805,1.2132559786724697,6.266976776640461,9.412161734799666,9.58932701673983,2,1,6,5,11,7
1299196,2024-11-07,3,0.9610136452241717,1.0477845910269408,0.9610136452241717,1.0832358222949,1.46115753593906,1.177025709710984,6.323913586487069,10.82085829399244,7.488192330932245,2,0,9,2,16,8
1299197,2024-11-07,3,1.3306544575981947,1.0721910233431244,0.9274413649869495,0.899936688083009,1.848497289109911,1.1545652011770844,6.348783576157181,7.3537462321479135,7.004520883930337,1,1,3,9,7,10
1299198,2024-11-07,3,1.0331890331890332,1.2720306513409962,0.8888888888888888,0.9846743295019158,1.5550669082340831,1.3116049382716048,6.414553424169889,9.987216538766452,7.680650406504065,2,2,8,8,18,11
1299199,2024-11-07,3,0.8306585262907095,1.066927829560798,0.7272727272727273,0.9715909090909092,1.2453314141707084,0.9066766827102093,6.491743139081985,7.90954078100578,6.385564733425649,2,1,5,4,11,16
1180675,2024-11-08,71,1.0766506300732666,0.8614916948608785,0.6667855412026945,1.0763793315336112,1.7591985757491437,0.6725267262555336,10.01242977518997,16.236693721455236,9.012195749351317,2,0,4,4,14,9
1208609,2024-11-08,140,0.8499945512501824,0.8406528871741704,0.7375608686907809,1.5596285410200448,2.096871930495313,0.749202870990072,9.543803910802053,14.733181350445548,9.426393761043878,1,3,12,4,34,11
1217647,2024-11-08,141,0.9783458907115836,1.1988787738832305,0.761988772242726,1.3188758408624106,1.694430353415704,1.05537162604262,9.557381514620294,13.880748193103772,10.718619888709217,1,2,4,1,19,11
1223711,2024-11-08,135,0.6399568704632246,0.9322426511719696,1.3190251354279685,1.0057691582207258,0.9101908284648668,1.649840969528049,9.508811567704521,15.818664525803172,10.529587765005813,1,1,4,3,18,11
1224062,2024-11-08,78,0.8721331271787477,0.8660742063769632,0.7874888444933039,0.9317072696127343,1.5011498683379898,1.0266346583969892,9.851770907711336,12.05439319293492,12.755168089339893,0,0,4,1,12,14
1237954,2024-11-08,203,0.7909441318608127,0.8538287448670798,1.119703082349479,0.9481271087452114,1.0225515456529437,1.2843698191686066,9.48482449468696,15.542785291972066,10.019074701974416,1,2,7,4,16,10
1180676,2024-11-09,71,0.9163706847821164,0.9321175488188037,0.6925859893735969,1.4901949439138995,1.7956016711807385,0.5944924762590573,10.026660861613427,15.648051418974381,9.786196617603963,2,1,6,5,26,12
1180677,2024-11-09,71,0.9022724465742525,0.7190149882080693,0.8206131866008047,1.2674856236866008,1.6259229264215107,0.6232225471008167,10.01243406643818,14.274579853060173,11.537450655874872,1,2,14,4,10,13
1180679,2024-11-09,71,1.1460230451239541,0.6754462413090737,0.6250322344046654,1.1999627428636594,1.915833995628795,0.3440534460066924,10.055562461866971,18.535776570386115,8.416123079314668,0,0,8,1,28,4
1180680,2024-11-09,71,1.4205281744665637,1.0363147764642158,0.7166451035225766,1.1790006603717347,2.6505588291359787,0.7542020517248565,10.071013099260531,18.082812545103415,10.149238732231607,1,0,14,1,33,6
1180682,2024-11-09,71,1.1310793876700291,0.761912309691623,0.5632408468022383,1.4231430435039938,2.265508061352232,0.42339571997771885,10.106818547634417,15.453666412222379,10.44041820749535,3,0,5,1,14,4
1180683,2024-11-09,71,0.711593151047076,0.8296215007240605,0.8422735412353181,1.3435149026960012,1.3502170012844994,0.6286695841827528,10.08149651734785,13.777204259106023,11.908516829939803,0,0,7,6,10,17
1180684,2024-11-09,71,1.030175583158307,1.1923944335808732,1.1629356932603259,1.560672000115359,2.2403850804551664,1.413814269965508,10.069508251306978,14.610100578798443,13.27138722659993,2,1,7,2,20,8
1208123,2024-11-09,39,1.3070350519450136,0.7928945704153971,1.0511525758818365,1.1313185253625468,2.913545849497081,1.1464321990731996,11.174028670686075,15.235141839160582,17.13368885943646,3,2,6,4,12,15
1208124,2024-11-09,39,0.9185231804939682,1.302190289192161,0.8984348785451043,0.747476062254758,1.2277477526156193,1.627496227850929,11.17723860063314,10.786566941546782,14.05165550758914,2,1,0,4,10,15
1208126,2024-11-09,39,0.8460759764030037,0.8998191899963167,0.6907761326569178,0.9942929536860333,1.2845044667147374,0.869082474769747,11.09460884085544,12.858579760550061,12.513318073984706,0,2,1,8,13,17
1208127,2024-11-09,39,1.1381665205725102,1.1563717925394916,0.5829461430024747,1.2532972183247404,2.3654056503109766,1.0283790638257124,11.082016986755223,15.646138474904902,10.11328754480367,2,0,2,9,14,12
1208131,2024-11-09,39,0.9733409749043692,0.7296339887431396,1.0066104673080918,1.1236760229368854,1.9058677924802867,1.0714682982798243,11.07803623706592,14.442370017305013,13.964844412578955,0,0,7,6,11,18
1208132,2024-11-09,39,0.823032058550714,0.7737442266755413,1.2046090862215764,1.1985873544499839,1.7269964950430687,1.3452402641348264,11.115493195025964,11.928686116588432,14.243183500471359,2,0,1,9,8,9
1208604,2024-11-09,140,0.9016198882550739,1.0158430408107255,0.8016108581124584,1.322722999679586,1.763795394819,0.9086454437546096,9.595497897829485,12.829454088065946,10.56321046130373,1,0,0,6,8,13
1208608,2024-11-09,140,1.4342288361827253,0.9896650090383339,0.7661939217043388,1.2127971298432558,2.512823467241907,0.8007872616778894,9.59084104027991,15.55984961496973,8.21973512750409,4,0,11,3,18,2
1208610,2024-11-09,140,1.3344851220136054,0.8633199542557346,1.2826083883360095,1.4646986666127753,2.9703096807223774,1.3833532050699546,9.574356304912207,13.742378091210135,15.885775390535363,3,0,7,2,13,9
1217646,2024-11-09,141,1.2849966817389311,1.2361234013230842,1.0217713891213178,0.9852617380385748,1.6872241048385328,1.3738217837932114,9.53339806292018,12.238810423387617,12.723629175724774,1,1,8,3,11,15
1217648,2024-11-09,141,0.9625629353144978,0.9518513832412788,0.650309665619084,1.1473026046398285,1.5305442794234372,0.7196684524256451,9.541212525910055,11.548220020756842,9.774983660623935,2,2,9,2,18,4
1217649,2024-11-09,141,0.8185967813354136,0.9272734339854551,0.8211066980368786,1.2923336004798676,1.3967857660515541,0.8493256600355419,9.529650131385749,13.807016217584351,9.911891606369396,1,0,8,2,18,9
1217651,2024-11-09,141,1.1135443774584035,0.8157856479963829,0.9975813494473319,1.0791842640589384,1.6431395105194417,0.9765750571055972,9.592575216194938,17.22021811060464,9.8291614512206,3,2,5,5,13,10
1223706,2024-11-09,135,0.7931841466798252,1.225932894590114,1.2119854671766324,1.15012665092086,1.2133459201827175,1.6891906730679787,9.494943340702541,13.410912017692578,15.462690392176425,3,3,6,3,16,13
1223710,2024-11-09,135,0.8718773573435349,1.1208331875458417,0.5528946977459324,1.3657988413828865,1.580821796219245,0.8082046359264696,9.489433760037894,16.770054292286744,8.53759809287091,2,0,5,5,13,6
1223714,2024-11-09,135,0.9813254680766779,1.0070250054811238,0.9810290946044525,1.056075970174791,1.4946204233929723,1.184302657522056,9.489904284340778,16.03673646445157,13.24793886883919,1,2,6,6,12,10
1224057,2024-11-09,78,1.1575644566305414,0.8605129581085064,0.459314170767816,1.133591967094003,2.2261486762624076,0.5200365942686858,9.820603038816076,17.62556188024327,12.34301314807561,0,0,8,4,11,14
1224059,2024-11-09,78,0.7209003807765487,1.053863945140582,1.0218617145419722,1.1684344634556407,1.4329070783928233,1.5671558336855709,9.848421232236515,12.503593483037237,14.43190125890498,2,1,6,3,16,12
1224061,2024-11-09,78,0.6803100272758162,0.8298071522335817,0.8071555128624882,1.2377948475037706,1.342106469080921,0.8513204536660945,9.832719986934212,14.781248645313083,9.948778429121129,3,1,8,0,13,2
1224063,2024-11-09,78,0.6737703240757021,1.5276493738497652,1.4016957400619354,0.8639487683846437,0.9185674868077535,3.2427759291613554,9.805791830315341,12.601412729594683,18.980577592773702,1,1,6,4,15,11
1224064,2024-11-09,78,0.6666666666666666,2.141394919846452,0.8871919505981056,1.0652243470451743,1.2562798136894864,3.0540777591272947,9.781121482300117,10.255045306328576,16.219203263008286,0,1,5,10,3,13
1237951,2024-11-09,203,0.7897916576734547,0.7527674291007822,1.0748583823263973,0.8270016385874741,0.9405489528556767,1.0923098145002115,9.510482773334944,13.726456401727079,12.129918076619642,3,1,1,5,11,11
1237952,2024-11-09,203,0.8949219892726633,0.9407823015540229,1.4725644549766868,1.0116149903115574,1.3176388656200668,1.8760983675481624,9.48038902379543,13.186112747011085,10.988905710304685,0,1,9,2,7,6
1237953,2024-11-09,203,0.8577465876794932,0.7155936929875567,1.0841820505809396,1.0372523216723335,1.2822141863051977,1.0420513306873236,9.499325754401303,13.913945571987956,11.404415595532411,3,2,4,5,13,11
1237955,2024-11-09,203,0.7142284982822915,1.08737352447309,0.9691794622930302,1.2722778177713585,1.3233452551233618,1.4221995359098099,9.507405949473545,13.466705633864366,11.075660736905606,3,1,5,6,16,10
1180681,2024-11-10,71,1.178144601306175,0.8937154336614439,0.7308797521438087,1.3211777902791535,2.3027073290162954,0.6158957843926288,10.068679305895758,14.31361464411668,11.297222432457211,2,1,5,6,10,9
1208125,2024-11-10,39,1.1776884468584878,0.9959898343311007,0.8141569275668807,0.7207798146323243,1.4036536810197813,1.0511563266385162,11.074778063538819,14.987502296169467,10.658005460011873,1,1,4,3,17,13
1208128,2024-11-10,39,0.7762779812101308,1.1031854030953068,0.9100319869912292,1.1856424658433928,1.4596702527291439,1.4450877558180246,11.079968180277822,16.360243546742886,14.174071483960065,3,0,1,5,13,6
1208129,2024-11-10,39,0.8350455952628024,0.9752136984138595,0.657670219979791,1.1283992934202094,1.6032264455827057,0.8449094239177551,11.015856711903147,16.086393676671957,13.507660928064098,1,3,4,5,9,17
1208130,2024-11-10,39,1.3969447301018056,0.9687867468960826,0.7250253736668841,1.3335925205183803,3.482691555598262,1.0112189388813653,11.024053321505745,18.243832659779386,9.137749510024918,1,2,12,2,17,8
1208602,2024-11-10,140,0.9390253251259609,1.0524130023677416,0.6781587849816099,1.7232807691291154,2.404741825195276,0.8170479038804669,9.623094121240038,18.305831704957562,11.133638976896428,2,2,2,0,19,3
1208603,2024-11-10,140,0.7075150571634431,0.8769036237972723,0.6966289935019598,1.1466257999883778,1.2063991128847795,0.6125565003939514,9.500984740982357,13.733456612921232,7.314632611137994,0,1,5,2,8,3
1208605,2024-11-10,140,0.7731857682226158,1.0337375496263763,0.9012389765077955,0.9776882122289592,1.0994648959931852,1.1191565261688792,9.555389721919266,11.882215035821245,13.343563926855252,1,1,5,5,6,17
1208606,2024-11-10,140,0.6237781665552361,0.9668292190559127,0.5437638336914528,0.8271846146654898,0.7215541896863708,0.5473927066083712,9.535939358067651,11.667735839609207,11.307651129685535,0,1,7,2,13,9
1208607,2024-11-10,140,0.75781164741129,2.1261886986397873,0.9060777134687273,1.0074761572162898,1.0806842001125492,2.453663641744011,9.575547006245348,11.086625270067884,13.66024866339887,1,0,7,6,14,11
1217642,2024-11-10,141,1.090489595022572,0.6831985242026433,1.1261309845135026,0.8887595696724989,1.316294182507875,0.8803599210826702,9.59458933875965,14.527327536063211,10.827353388293835,2,2,2,2,6,10
1217643,2024-11-10,141,0.9193214026400273,1.161207290182876,0.9404151480957472,1.159511395995072,1.3434292532542376,1.2897347489244873,9.536771142060976,13.8589912793318,10.051335861228331,0,2,5,4,13,12
